id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date
1RqbMtc664vabCoDaLZCLi,At The Loft,Second Sight,1dfYESDsSIzIn3IQVsMDug,['Jami Sieber'],['2HiFdG1OnetFCammlp2Feo'],6,1,False,0.114,0.0371,7,-22.544,0,0.0472,0.967,0.937,0.0988,0.0701,81.742,250320,3.0,1998,1998
4TSvkoHJuAvjkB4XEzOPDN,Drink Canada Dry,Recommended For Airplay,3qdMlgiXEk3OYF9tubUhxo,['David Allan Coe'],['6nwh8AhPpbwOUnHZJWrHT6'],7,1,False,0.414,0.608,5,-7.206,1,0.0289999999999999,0.132,0.0,0.0961,0.899,130.543,155200,4.0,1999,1999-03-16
77uiD7N6DyRRwX4YnE7Icx,Boulevard of Broken Dreams,Restless,7yFEvyI9hFGGLwk4KZ7EJZ,['Sylvia Brooks'],['6CXGfKrSfbCE4rFB0OLVie'],2,1,False,0.346,0.3,7,-9.084,0,0.0312,0.903,0.0,0.0793,0.149,79.751,283267,4.0,2012,2012-04-15
60Pa7EEJmbxGCJZA96sSLz,Mr Bigshot,Embrace,4fEB7NLPefyazfc0wPEyBo,['Maid Myriad'],['2V056eAjGo7SvtPcDVFWep'],4,1,False,0.6729999999999999,0.377,8,-5.4170000000000025,1,0.0386,0.198,0.0,0.0717,0.633,133.914,250693,4.0,2007,2007-11-07
1l1ROCDH2ueCesJ4rpanRa,Lover of My Soul,Wondrous Love,2mF1FTzZA8PtHb6nu4f3LQ,['Caroline Bowles'],['3KzPMm2a5sqKbhA2DZ77ad'],2,1,False,0.25,0.209,8,-13.462,0,0.0301,0.918,3.33e-06,0.175,0.1119999999999999,79.128,322173,4.0,2000,2000-01-01
2JgzeTTkA5V4IWRp7lObtn,"Siegfried (Sung in English): Act I Scene 2: Hail there, worthy smith! (Wanderer, Mime)",Wagner: Siegfried (Sung in English),5yqDz8pIMtgYGvI3hX34tj,"['Richard Wagner', 'Alberto Remedios', 'Gregory Dempsey', 'Norman Bailey', 'Derek Hammond-Stroud', 'Clifford Grant', 'Anne Collins', 'Rita Hunter', 'Maurine London', 'Barry Tuckwell', ""The Sadler's Wells Orchestra"", 'Reginald Goodall']","['1C1x4MVkql8AiABuTw6DgE', '0GZg4Sz6b80x7tauKtyBRZ', '6cCaGltGjEXMYDzyIZx7WO', '0J3puhHvP15cLOzsqYeBj8', '4dXZjknXNPhnCF1VnrtGTt', '4NgXwY0oWpddkcW9dXkfOs', '30Rnm6wZCOHpx5taCvJTks', '2RDlg5Sma5vlBCwhA25G73', '2PgK5mHiLfih6jTiH1U2NX', '4FhjvKJ6w2iX3q8p2LpN8y', '0DTJYOzWo3KHc7sTcQmWwh', '48ovVgybUyj8yzfhTZgB7l']",10,1,False,0.206,0.217,5,-18.231,1,0.0411,0.994,0.00773,0.412,0.071,82.15700000000002,244080,4.0,2001,2001-01-01
76L4xROUyWmdsiVs3BYrOi,Cheek to Cheek,The Dream's On Me,4fs6uUeCOzE81fh3n3k26l,['The Shauna Antoniuc Trio'],['4n8S6YecagceGAOvU8mdHC'],11,1,False,0.599,0.195,3,-9.46,1,0.0405,0.944,0.0005099999999999,0.142,0.261,126.866,303680,4.0,2002,2002-01-01
3mi0XpjzejVTTds4roVacf,Goin' On,Blues For You,5EAr5Rzknr0B1DFaBPcC8v,['Jeff Golub'],['12455ZzxS49FbAGWKeB9eB'],3,1,False,0.7090000000000001,0.667,2,-6.652,0,0.0381,0.157,0.823,0.114,0.69,154.994,354613,4.0,2009,2009-08-25
2Tzxfp8E1Y59QtfnsQyUlC,You're Gonna Miss My Love,Blue Moon,3xivtrhzLC6LMEu9W56gvw,['Steve Holy'],['0iYwcf0XreyCAswJOJMOII'],8,1,False,0.669,0.795,11,-7.145,0,0.0328,0.00351,0.0001,0.263,0.816,126.918,249093,4.0,2000,2000-10-03
4AfK18WCJpwZP5SpQNzTQn,Killing the Deadman,Good Morning Apocalypse (Deluxe Edition),7gU4qdnmhDi1mmEwzy0O4g,['Heaven Below'],['0VISYjYCuvvav6cKEgyfGa'],6,1,True,0.413,0.984,8,-4.64,0,0.418,0.000217,0.0001149999999999,0.0947,0.222,180.02,271714,4.0,2018,2018-09-11
6LTOv2BSXxun2bnDvQijmQ,Happy is the Sheepherder,Joanne Grauer Trio,52iQuUZAp78TF2wiIJ0kyf,['Joanne Grauer Trio'],['5BV2b56CuFNyluCUQSgZ8T'],4,1,False,0.67,0.205,10,-19.195,1,0.0365,0.946,0.885,0.0939,0.469,134.477,307000,4.0,1986,1986
2jH8xFF3xrjfVsjIAovaeh,Nothing Artificial,Key,1fbsWopt3MClkSv41lFQvq,['Marshall Artz'],['0HvgI0qFcP0FqSXpjLlF4W'],7,1,False,0.662,0.407,2,-8.328,1,0.0277,0.769,0.223,0.168,0.711,96.332,210307,4.0,2009,2009-07-01
2LyhcaCV4UN8OA4NMte0YO,"Piano Miniature No. 13, ""America never was America to me""",American Vernacular: New Music for Solo Piano,7o8puTioteXniu2ZMkZ5aZ,"['Mohammed Fairouz', 'Nicholas Phillips']","['54pBUxJmS6K0O1JGOPwiDf', '53Es8Qm7mhp8G8uEAczcyA']",9,1,False,0.392,0.239,2,-13.65,0,0.0672,0.969,0.926,0.0999,0.0697,119.66,227473,4.0,2014,2014-01-07
0dxPHMZTI8TWMYRucsAFNd,Attack,Hypnotize,3QxX3NbWyLlLG6lP1xveL3,['System Of A Down'],['5eAWCfyUhZtHHtBdNk56l1'],1,1,False,0.349,0.97,6,-2.8739999999999997,1,0.0892,0.00511,3.4e-06,0.0433,0.299,159.785,186467,4.0,2005,2005-11-22
2We6n1nkhnjcL2JcuQd5C0,Schwingt freudig euch empor (Chorus),"Bach, J.S.: Cantatas, Vol. 13",6NIg7syU00A4DDSAqU4esu,"['Johann Sebastian Bach', 'Joanne Lunn', 'William Towers', 'Jan Kobow', 'Dietrich Henschel', 'The Monteverdi Choir', 'English Baroque Soloists', 'John Eliot Gardiner']","['5aIqB5nVVvmFsvSdExz408', '2kbvqcZOJwj0a536bZ4Rjf', '4u4WNCLWIOkUN7nXltH09N', '0Yn468tSIsDATfHXkFmUoC', '1HkuXVbCTTpOkCUxuUsca5', '0Cqfz92flAzrp94pgN1jEW', '3OtZV9aCZ6G004vjOQcf59', '1qIRoGEKXINqrCx5N1engi']",13,1,False,0.309,0.256,1,-17.772000000000006,1,0.0365,0.982,0.00246,0.113,0.486,76.335,250280,3.0,2009,2009-11-24
3INfEpnIGEmg55ndehdGnJ,Verset Xv,Le Ver Dans Le Fruit,1g9UPDaIMJxwYzBebETeNp,['Nemo'],['1L06Q3CRqHlaefT41vEned'],4,1,False,0.396,0.5820000000000001,9,-7.917000000000003,0,0.0313,0.0416,0.182,0.0906,0.153,109.317,475907,1.0,2013,2013-09-30
7hr9kpMw2G3nqXpIqn8Vnq,The Second Summer of Love (Bitloaded by Nina Richards),The Second Summer of Love,24akG7ftHMP1OHpX8wc2fr,['Zoë Blade'],['4MaF9QDZ6zGTLM83lwyDRU'],2,1,False,0.561,0.926,9,-8.486,0,0.034,0.272,0.579,0.243,0.648,114.982,253201,4.0,2018,2018-11-09
1xvRx8P2gdRu1foAaxYSYm,The Invincible Eagle,Euphonium Excerpts for Band,7ycEUZcduGu772qnjy6kM8,['Mark Jenkins'],['4Okg3R9otlrau2ukh1lpTA'],5,1,False,0.482,0.0148,7,-30.052,0,0.0375,0.995,0.883,0.14,0.688,62.464,91987,4.0,2019,2019-05-03
4mMePF8zbbNgdWJMfbGKRC,Buck Dancer's Choice,Black Melodies On A Clear Afternoon,2OBCT0JXVGu68mEWuFEAWf,['Stefan Grossman'],['0me2CHAdEKm5MTWHemzRk5'],23,1,False,0.585,0.139,4,-25.125,1,0.0933,0.922,0.863,0.102,0.99,123.038,88907,4.0,2005,2005-06-20
4M6yKtQuxWcVnjrzP2aEkb,"Ave Maria II in D-Flat Major, S504/R193",Liszt: 6 Consolations / Ave Maria,0lCIft2ZPbRqay0ZXrd5WZ,"['Franz Liszt', 'Philip Thomson']","['1385hLNbrnbCJGokfH2ac2', '6G3yiYP83XDbDEq3MuZsMs']",5,1,False,0.324,0.00154,1,-34.05,1,0.0526,0.983,0.959,0.0907,0.0392,90.748,325867,3.0,1997,1997-05-30
2eSqCmwOYGGL4yOQNunUWK,Last Ship,Hide,5Ycs64HnJP5QITWDWUe8Uw,['Trinix'],['3HqP3nd8WI0VfHRhApPlan'],6,1,False,0.65,0.56,1,-7.771,0,0.111,0.455,0.0213,0.0841,0.31,137.10399999999998,199907,4.0,2017,2017-02-17
0WCvBujFldzGsAimcyjchH,Above The Clouds Lies Eternal Sun,You Who Pretend To Sleep,7G1o9IjZhkUIsQ1IGb7JDs,['Joy Wants Eternity'],['4ycYjrk65Tk9G1rhkzGjEy'],2,1,False,0.237,0.662,2,-8.892999999999997,1,0.0423,0.00325,0.86,0.0921,0.102,126.945,233760,4.0,2007,2007-05-01
4Qrzni5wJ1lcKtLMubrsUY,Claim The Night,Punch Drunk,2sFtKLZshD1F3LHrySG1rq,['Pressure Point'],['3X4jpW5rDxt330McjFMKdu'],10,1,False,0.412,0.982,2,-3.45,1,0.1009999999999999,0.00512,0.843,0.0734,0.4479999999999999,114.827,110507,4.0,1999,1999
0plM07XkrFGx0m2rxy8r1n,Makemono,Deep Cuts,2R281Ffs9TRKyL3KVWuqra,['Zoë Blade'],['4MaF9QDZ6zGTLM83lwyDRU'],12,1,True,0.7020000000000001,0.938,8,-9.611,1,0.0562,0.135,0.969,0.1169999999999999,0.0201,140.04399999999998,225144,4.0,2017,2017-10-13
3AFK7ucw6LhpoYKwcf05ud,World Go Round,Love & Music,5ru6voJIr3GKsPyXdkYgpC,['TSoul'],['1mEyB7CigTvYxmznsZBht4'],4,1,False,0.615,0.405,10,-10.564,1,0.0454,0.2239999999999999,0.0,0.0983,0.513,120.339,260545,4.0,2010,2010-11-16
6H7nRYHRKjEmlS3Js761vE,Hand of Fate,A Fistful of Dynamite,6B9eenB7EQfcddroOnzD1U,['Bombskare'],['4UxXK4oF3ph8Q43dEWPU5U'],4,1,False,0.5770000000000001,0.897,7,-5.312,1,0.0503,0.00119,0.00283,0.0276,0.93,158.31799999999996,268653,4.0,2009,2009-02-28
5pQsZbRuL4PIdOy8P7BqWK,Ella,Historias,7J8jOyFxNFXYMP5xBue3og,['La Beriso'],['0Dy32zfSrQ332Bz8wsthKJ'],2,1,False,0.537,0.758,3,-3.895,1,0.0353,0.00699,0.0,0.113,0.6579999999999999,147.02700000000004,274320,4.0,2014,2014-10-07
0KeKsxKrrX71yBM3QoGBYY,The Way That I Love You (Single Version),London in the Spring,1stQ7zaJTy3AizSnisDTv1,['Passenger'],['0gadJ2b9A4SKsB1RFkBb66'],2,1,False,0.506,0.3379999999999999,1,-13.167,1,0.036,0.722,3.37e-05,0.113,0.406,120.644,159803,4.0,2020,2020-05-01
1LOHR90YOaU3qbMBLnGjHt,Devil's Rejects: Demon Killer (feat. Ryzen Sun),"The Worst of Gemini Killer, Vol. 11: The Kuklinski Files (A Double Mixtape Story)",27Py8TD0msJmEDSQyKUlHi,"['Gemini Killer', 'Ryzen Sun']","['6TkY07KIN0eoSNWSy1N779', '6O4walxOq3c2mfHRt1CoJ2']",20,1,True,0.557,0.7090000000000001,5,-7.609,0,0.373,0.545,0.0,0.496,0.471,127.835,341213,4.0,2014,2014-07-01
3ahqZOENuoVjvg8y3s35im,What's Your Name,A Handful Of Keys,3FwWG0dQUAJmH6TF7IqdhI,['Fats Waller'],['0DYWCXTkNqGFZIf67SrWEa'],10,1,False,0.608,0.303,0,-16.288,0,0.155,0.867,0.0,0.603,0.494,143.50799999999995,206173,4.0,1999,1999-04-27
0JeGtAdvO7RxUjmo9UOzne,Echoing Hearts,Beginning The Journey,6tDwhBgDxej7svta3tAdsW,['David Glass'],['0S8TYWxvKiKq8obUxwbFIA'],5,1,False,0.272,0.27,10,-15.144,1,0.0434,0.977,0.887,0.125,0.0859,145.252,247533,4.0,2007,2007-12-18
6ljmtVRY3OzL54Mn1p23gr,Open Our Eyes - 1969 Version,Funkadelic,2uTTr2MEM4xINKN9Bls8KX,['Funkadelic'],['450o9jw6AtiQlQkHCdH6Ru'],12,1,False,0.411,0.389,7,-9.411,1,0.0392,0.878,0.0,0.135,0.515,125.326,240467,3.0,1970,1970-02-24
35ClYo6pCuB1MHPdhpJ9CX,"Symphony No. 6, FS 116, ""Sinfonia semplice"": II. Humoreske: Allegretto","Nielsen, C.: Symphonies, Vol. 1 - Nos. 1 and 6, ""Sinfonia Semplice""",79MQeWM4KWuDf5909LktRI,"['Carl Nielsen', 'Danish National Radio Symphony Orchestra', 'Michael Schønwandt']","['73I7vbj7hzsw8rW4LUoxtz', '0FRo8tNeO5Bseh6VYlGyA4', '1oZmW4owtPJqzF7H3Xceet']",6,1,False,0.301,0.0523,8,-30.458,0,0.0418,0.7879999999999999,0.0077599999999999,0.0699,0.0398,86.796,259960,4.0,2008,2008-04-29
2jkjmGPqrq7sdGHJzeDl8I,Viola,Trifecta,7y5U3DlYLZWQCmJ9lXVrKn,"['Pavlo', 'Rik Emmett', 'Oscar Lopez']","['22RhXRp26VapOL50UHhxJH', '1eSuwr8DSVHAzgnuoTbeaB', '3ELktghnE5zeabnHdNycyh']",4,1,False,0.6509999999999999,0.504,9,-7.037000000000001,0,0.0291,0.625,0.288,0.236,0.239,136.001,246240,4.0,2014,2014-06-24
7jSNAWLlGOu4vtG0Q8P1xE,"Oh, Lonley Tombs",30 Bluegrass Gospel Favorites – Power Picks: Vintage Collection,1KivmojMPSAgD4Mn3SWGRK,['RedWhite'],['4DwGCrDFvG5CgogixJnU68'],23,1,False,0.6,0.396,1,-10.532,1,0.0252,0.857,0.000772,0.131,0.6679999999999999,98.482,106000,4.0,2015,2015-03-17
2sJ7TYayNGBpet2WJF4uuP,Swept Under The Rug,Ruin A Good Time,01RWaxwyEJ2EJx48tl3LRk,['Awkward Thought'],['5jkSBHmFKIYa7AUvj6qDle'],14,1,False,0.262,0.977,5,-3.867,1,0.154,6.72e-06,0.621,0.0591,0.119,120.504,185280,4.0,2002,2002
38WNHFx6TnoHcuCGO5kuZS,WHO GIVES A FUCK WHAT YOU LIKE,A Killing Tradition,7qXVHiDJpp7o9BPIIOBqCA,['Murder Junkies'],['3j1h8vcAnhBo86zpNu6fGA'],9,1,False,0.217,0.895,11,-7.421,0,0.0432,0.0069299999999999,0.0018,0.179,0.768,171.188,176360,4.0,2013,2013-05-07
6A3PbJWPynJnqF1VZpitqt,Lapis Lazuli,Songs for the Cure '11,1SBTwcXJk3MPOnRy241snT,['Kunal Majmudar'],['4nJ6B79FcNwhVEI8qmKAtp'],11,1,False,0.602,0.193,7,-15.653,0,0.0335,0.85,0.853,0.108,0.161,111.91,220190,4.0,2011,2011-10-01
0f1iGjrQsS2LghIPcaBGpJ,Yes Ma'am - Live,The Dirty Rotten CD,0BNiTSjQ3HkE1xMlSHlAdv,['D.R.I.'],['6eKzDvHhJgMtcaOrvEXCTv'],40,1,False,0.173,0.623,0,-8.047,1,0.125,0.44,0.8170000000000001,0.614,0.4920000000000001,175.553,77520,4.0,2007,2007-01-09
6x0SWQy0Av6tHeqaJfGSZ9,Bettellied,Eisler: Vocal Music,7Gw43SLfiG7rxXUZCJCVKV,"['Hanns Eisler', 'Roswitha Trexler', 'Siegfried Arnold', 'Giorgio Kröhner']","['3rpg4ZYZD022PbJxXLUJ8z', '2CNsofETnGj4npEmgOTe28', '5ye8Sb1FZQLxZPCD4zMT42', '5tO59uuNOVnNINtfnqAOiT']",23,1,False,0.746,0.133,1,-25.099,1,0.0893,0.85,2.32e-05,0.105,0.4270000000000001,118.486,79693,4.0,1996,1996
3H56HaNL9mBrdZjrALDt6l,Bands (Remix),Views from the Trap,6kpuB5G33sKKpuR9JUohyf,"['Young Robo', 'NY NAVY', 'Don Zio P']","['7GYGlc0ShGU6Tmkal2yEbD', '6o1zb8wdI3tsbd0vFWYbGh', '3RBmwSWiwn0mL9j8dXHKTV']",5,1,True,0.78,0.57,4,-8.501,0,0.326,0.349,0.0,0.129,0.248,92.39,179853,4.0,2020,2020-09-11
1QSalLDLv6szw14uK3Jfer,Outtakes,The Show,4dXHcINlq60AjMwvki8XoT,['EMC'],['0gLaGKA1vlqDqfHUxh67un'],24,1,True,0.804,0.49,6,-9.251,0,0.337,0.177,0.0,0.308,0.609,91.914,227453,4.0,2008,2008-03-11
4ED5h6FEMUkIrdeZ8zXVkZ,Gli anni che non ritornano,Variante alla morte,33BWFjCkxZFiihGnghoD2l,['Cripple Bastards'],['5rMvvaFkWCWpfMSV4Gm93M'],18,1,False,0.247,0.872,7,-5.6110000000000015,1,0.0782,0.000264,0.889,0.1119999999999999,0.252,146.895,62213,4.0,2008,2008-10-13
6xiR71G0zftfOi5uetT4HU,So Good - Maurice's Soul Remix Edit,This Is The Remix,2nDXvXDGtRMDy32tHnJegf,"[""Destiny's Child""]",['1Y8cdNmUJH7yBTd9yOvr5i'],12,1,False,0.8140000000000001,0.7559999999999999,6,-4.794,0,0.0613,0.0213,0.000164,0.0325,0.8809999999999999,127.994,298040,4.0,1999,1999
2tUNGCX2S19RAnkgsFQ6Bb,It's over Now,Second Sighting,0ScgMaRNwBbh6UR7YXwV5C,"[""Frehley's Comet""]",['5EQBeHXKVF2u0riklyhpxe'],4,1,False,0.419,0.64,3,-11.774,1,0.0289999999999999,0.00948,4.69e-06,0.0777,0.26,61.668,282800,4.0,1988,1988
7EjvkCXPfcC88bbJw3yDgw,Morning Gaze,Ambient Ocean Waves,68lOLaROcCEZlelyjM4HdJ,['Nature Spirit Soundscapes'],['4x36D7MNTbtRVtpKd1mtUy'],6,1,False,0.266,0.156,3,-12.769,0,0.0461,0.494,0.491,0.3879999999999999,0.0324,114.684,121878,4.0,2018,2018-09-22
6MdAv4C828i306tqBOMnir,Too Late,Shine On,7ziaYFXtA9yUGqxrny4Ude,['Johnny Lima'],['7mI6fKwHp6ZM0bv9QPEuX7'],8,1,False,0.195,0.737,10,-6.2829999999999995,0,0.0406,0.00392,0.0,0.0747,0.288,79.896,255400,4.0,2004,2004-02-26
2bS70Ogk9gAef5LO8HpAIb,I Keep On Waiting,The Name Rings A Bell That Drowns Out Your Voice,6sBSVUSoam3EZrf4japXIl,['Knievel'],['1OiqNhn6gYFm42zJ0C3hO0'],8,1,False,0.3429999999999999,0.479,7,-9.467,1,0.0294,0.295,0.0393,0.1169999999999999,0.4629999999999999,169.385,265787,4.0,2002,2002-01-01
4rHIyG1Gc2h6Xo5v83h9my,Casual,No Future,62BtoDOIrNsRjdqzagPfW2,['Moiré'],['67NPZerrxweLchiia4fFD4'],5,1,False,0.7809999999999999,0.7559999999999999,4,-13.368,1,0.0549,0.0043,0.918,0.083,0.4529999999999999,119.998,271062,4.0,2017,2017-02-17
1FCbfRj0DsJ0UHDiPX7Mqr,Como Fue,La Voz,02TEAKXlBPGQa6gOi01Ctv,['Xiomara Laugart'],['4C3ax8mSSUyYEGxzW3e7MO'],8,1,False,0.482,0.0787,7,-16.811,1,0.0436,0.933,0.0,0.105,0.254,98.499,188000,3.0,2001,2001
3APOAcLylLY40jaXALkIuO,"St. Matthew Passion, BWV 244: Und wiewold viel falsche Zeugen herzutraten","Bach: St. Matthew Passion, BWV 244",6E6DHMXAVMMKLq4UTG8KsP,"['Johann Sebastian Bach', 'Netherlands Bach Society', 'Gerd Türk', 'Peter Harvey', 'Jos van Veldhoven']","['5aIqB5nVVvmFsvSdExz408', '7wpgueaKkHahaeOy9P7Co7', '3gxXj02dUFon6nrGNr4AhE', '1f2LjOKVya7mchLI73LjuN', '7hEhXeL59thxxRVcDyumUB']",33,1,False,0.55,0.089,6,-27.154,0,0.0998,0.873,0.0,0.291,0.4370000000000001,76.182,67840,4.0,2011,2011-04-01
6UjdaoXM4GsbH1eBMlXgnp,The Immigrants,Gold Turkey,37NKTJirfqFl6Mb3NbKQK6,['National Lampoon'],['0kC299O2ORKxDAFGXzCKSX'],14,1,False,0.635,0.34,5,-16.492,1,0.914,0.913,0.0,0.265,0.667,104.397,428800,4.0,1975,1975
548fkHsS4QO407KW6TdCpz,Hue Shift,Minimap,44R7CENuWOVm826GZso5TT,['coda'],['4Lq7tU7ZrFbmxRoomnG72G'],14,1,False,0.447,0.7929999999999999,0,-7.027,0,0.038,0.00903,0.6809999999999999,0.098,0.2739999999999999,185.852,187841,4.0,2014,2014-01-02
5bSuOVGedV6hearz2e0yaP,For You,Sunset Man (Standard Version),79uExtsVJH2aNcS2Xu4Cim,['James Otto'],['3VStI6m5Ig9FAyUaa0lYAP'],3,1,False,0.562,0.509,2,-6.151,1,0.0279999999999999,0.11,2.27e-06,0.1989999999999999,0.207,123.885,204707,4.0,2008,2008-04-07
4TKZCuGq4woGjgWPEk00W1,"Veränderungen über einen Walzer von Diabelli, Op. 120, ""Diabelli Variations"": Var. XIII: Vivace",Diabelli Variationen,7jpaRes13foiUj99qlNsFj,"['Ludwig van Beethoven', 'Olli Mustonen']","['2wOqMjp9TyABvtHdOSOTUS', '7KmdcfQ5slIF0H8Smd0Tyq']",14,1,False,0.672,0.042,7,-20.274,1,0.483,0.934,0.027,0.0931,0.397,139.856,83427,3.0,1990,1990-01-01
73LBc6ppl1j1A9vB6LKjgj,Keeper,Riot Hearts Rebellion,0y0SnnEfC7VFsL5AgQ1oJr,['Patent Pending'],['0xNdN9NbR572rKrGQBjPlH'],11,1,False,0.659,0.812,11,-6.22,1,0.0563,0.0367,0.0,0.22,0.94,119.966,171360,4.0,2015,2015-11-27
5HgstDexIaf0wf138ssNRP,Summer Heat (acapella),Summer Heat,3CnA2q5XmTVgcl8ty1gIFB,['Unknown Prophets'],['0MLFOHaTxv6e6dGshEdirT'],3,1,False,0.848,0.7609999999999999,10,-9.774,0,0.877,0.564,0.0,0.179,0.462,100.997,244747,4.0,2005,2005-01-01
0ye8M1LZoCeBflq8B9VzhM,St. James Infirmary,Get On The Train,5dZVWF4DfIXIHmmRZ9Y9QC,['Vagabond Opera'],['1SGn4QiK9509XJObjZww4z'],12,1,False,0.409,0.302,2,-9.291,1,0.043,0.363,0.0135,0.0741,0.305,114.495,350107,4.0,2004,2004-03-22
65EVlEBJkMJCskhQwUUGew,You Go Down Smooth,Bad Self Portraits,1Ie34DR7t2RGL8bWBPNWVF,['Lake Street Dive'],['3nuc29fYGlQbIrwh4yrNWd'],5,1,False,0.314,0.787,4,-4.838,1,0.0771,0.0712,2.25e-05,0.16,0.294,189.901,209400,4.0,2014,2014-02-18
71I3HkS8tzm66PUXfhDXtP,"24 Preludes and Fugues, Op. 87: Prelude No. 9 in E Major","Shostakovich: 24 Preludes and Fugues, Op. 87",64O2SzGPCqiPkhw81a5MO8,"['Dmitri Shostakovich', 'David Jalbert']","['6s1pCNXcbdtQJlsnM1hRIA', '5zk5rxxFkhnE1HSxLIukZ4']",17,1,False,0.44,0.00689,1,-36.829,0,0.0502,0.963,0.00431,0.0911,0.23,110.909,164467,3.0,2008,2008-01-01
46CoPs5VO0TJHDk48mzWRv,"Violin Concerto in B Minor, Op. 61: I. Allegro",Elgar: Violin Concerto,6G5idTXyrVFltQGS8KbNld,"['Edward Elgar', 'Catherine Manoukian', 'Staatskapelle Weimar', 'Stefan Solyom']","['430byzy0c5bPn5opiu0SRd', '1udFRTZt9IK3tKofTlEryl', '3bC7MOJjPodrPM1LAQ4yqi', '2VDbJWofYewiV8YlzoWj64']",1,1,False,0.157,0.157,11,-21.589,0,0.0454,0.895,0.321,0.238,0.0708,79.91,1107320,4.0,2013,2013-02-01
6VJMyq4kr6nWzvfjaruCxn,River Song,First Enchantment,0XEuDy68iPfaewljXMwJ2q,['Triosence'],['2NxFqOk7uZCe0hxfohdWJX'],2,1,False,0.516,0.337,6,-19.408,0,0.0313,0.414,0.901,0.0703,0.3289999999999999,118.418,380373,4.0,2007,2007-09-14
125uo5h4MXZGHNdMo6Peaq,Das groste Kind: Part II: Chorale: In dulci jubilo (Chorus),Mattheson: Das groste Kind,1xKENkjj2XgyHgIwKd5P7C,"['Johann Mattheson', 'Susanne Rydén', 'Nele Gramss', 'Anne Schmid', 'Melissa Hegney', 'Gerd Türk', 'Ulrich Cordes', 'Wolf Matthias Friedrich', 'Thilo Dahlmann', 'Kölner Akademie', 'Michael Alexander Willens']","['0YuQmKNAObna6VBbIpp1VY', '0nOPGVvHRYzJW76c3OiWaX', '5ulQjdYyAiznlPcEwzJWcj', '0YhZREKNDLmxi27wVCh5ny', '5pG8vIPMs57Q72Bv8Z97IT', '3gxXj02dUFon6nrGNr4AhE', '2vULUrfNX4yIUeiJenLc50', '3jh967YLcO5DiXwWdXzohN', '3PfHc2P4XZb2ubTERoavaT', '2EuaWz2LnVKvUcygvMhBnw', '57Gzkes3RHKDd60RYVEEGL']",16,1,False,0.324,0.133,1,-15.334,1,0.0537,0.961,0.0684,0.1169999999999999,0.4639999999999999,62.212,73520,3.0,2010,2010-05-20
4dVBjJz0j9qkGbeRJEWeFo,Red Hot Jam - Take 1,"Blues Jam in Chicago, Vol. 1",4vRzJ9uAlelRyezL47h1WJ,['Fleetwood Mac'],['08GQAI4eElDnROBrJRGE0X'],6,1,False,0.526,0.49,2,-11.811,1,0.125,0.833,0.162,0.128,0.677,124.082,355173,4.0,1969,1969-12-05
4EYMWzKYSx9c2UCLLmxbM8,The Twist - 1983 Demo,The Demos,3ATXuJzarQCg8DYPiQXWmv,['Crumbsuckers'],['0urAT7hBcZ7407s9hD9bRg'],2,1,False,0.128,0.852,4,-4.298,1,0.108,0.000964,0.0138,0.411,0.447,207.644,109427,4.0,1983,1983-01-01
2YqfAdX6xIz28bvOBnHQuE,Maniac Shuffle,The Dragon Experience,26L0FYHwyVrl4zW9PC9ZpH,"['cEvin Key', 'Ken Hiwatt Marshall']","['5h7b6M62frh97O68HEneX1', '18i56341GnWO0WTo4RxOz6']",6,1,False,0.55,0.8420000000000001,1,-11.139,1,0.0399,0.00917,0.93,0.593,0.685,107.755,218720,4.0,2003,2003-07-08
15rVcHlbgCGJxMKapQQDEi,4Love (feat. Salt Ashes) - MARAUD3R Remix,4Love (feat. Salt Ashes),0cMCv5cNWbscKzGFldHvLL,"['Kristian Nairn', 'Salt Ashes', 'MARAUD3R']","['6vjKdpN8swZ6cEVYBzYPKX', '1uX2GtTE1pYPFjEj6wQrhU', '0p73SHkk8rN2xGStASgOU3']",2,1,False,0.763,0.8859999999999999,4,-4.374,0,0.0508,0.00406,0.196,0.617,0.961,125.003,349450,4.0,2015,2015-09-11
0FiG5v3KwcycfEZu7Eg5ir,American Made,Get A Taste,2CAyRRzV6OyJntXoVrBPqm,['Sprung Monkey'],['3wJSMJy1CMbp0Nr1QX76AF'],6,1,False,0.354,0.994,11,-4.727,1,0.139,8.499999999999999e-05,7.87e-06,0.0985,0.371,171.58,199827,4.0,2001,2001
0IA8ZPS4j9sGJIjIlZ52L2,Kollausus,Ill Prossimo,0ILXsFrIQC3LF19vYAL4ua,['Ryan Wood'],['53iJI2ZXKjqgm6c7Vf8T9q'],14,1,True,0.528,0.752,4,-8.824,0,0.0499,0.0056,0.0,0.377,0.143,91.077,138540,4.0,2017,2017-07-11
4AayBZ3ksaZcx7ll6LqlGO,Hello to Say Good Bye,Hello to Say Good Bye,5mmk1vCI0NS14lqYJ22Eby,"['Daforce', 'Curtis Dayne', 'Div 1']","['5hrJWqrdspww0mWHrvteuJ', '3wqroIayo0gC2RcP06zsR1', '5GBvYrSBQpdrz99b9kYtsa']",2,1,False,0.609,0.53,1,-6.367000000000001,1,0.276,0.379,4.55e-05,0.331,0.408,101.541,196444,3.0,2017,2017-09-11
