<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,D,19890815,000000,0.31163,0.31744,0.31163,0.31649,191215357,0
AAPL.US,D,19890816,000000,0.31744,0.31922,0.30592,0.30884,140766135,0
AAPL.US,D,19890817,000000,0.30767,0.31523,0.30592,0.31348,179051032,0
AAPL.US,D,19890818,000000,0.31922,0.32475,0.31744,0.32296,98177872,0
AAPL.US,D,19890821,000000,0.32296,0.33055,0.3211,0.32296,160961529,0
AAPL.US,D,19890822,000000,0.3211,0.32879,0.3211,0.32781,130603020,0
AAPL.US,D,19890823,000000,0.32879,0.33817,0.32475,0.33458,202791135,0
AAPL.US,D,19890824,000000,0.33458,0.3401,0.33269,0.33727,190273617,0
AAPL.US,D,19890825,000000,0.33639,0.34401,0.33639,0.34215,188481632,0
AAPL.US,D,19890828,000000,0.3401,0.34401,0.33639,0.34215,95365726,0
AAPL.US,D,19890829,000000,0.34215,0.34401,0.33458,0.33727,206597351,0
AAPL.US,D,19890830,000000,0.33639,0.34215,0.33639,0.3401,135586502,0
AAPL.US,D,19890831,000000,0.3401,0.34401,0.33817,0.3401,65739720,0
AAPL.US,D,19890901,000000,0.3401,0.34215,0.33817,0.34103,86562947,0
AAPL.US,D,19890905,000000,0.3401,0.3471,0.3401,0.34215,134095360,0
AAPL.US,D,19890906,000000,0.34215,0.34305,0.33639,0.34215,101317034,0
AAPL.US,D,19890907,000000,0.34215,0.34802,0.34215,0.34215,133009719,0
AAPL.US,D,19890908,000000,0.34215,0.34592,0.3401,0.34401,65203347,0
AAPL.US,D,19890911,000000,0.34215,0.35169,0.3401,0.34987,115142542,0
AAPL.US,D,19890912,000000,0.34802,0.35749,0.34401,0.35169,120976168,0
AAPL.US,D,19890913,000000,0.35348,0.35627,0.34401,0.34401,150288290,0
AAPL.US,D,19890914,000000,0.34401,0.34592,0.3401,0.34215,153322859,0
AAPL.US,D,19890915,000000,0.34401,0.34592,0.33817,0.34401,145828017,0
AAPL.US,D,19890918,000000,0.3401,0.34401,0.33639,0.33639,73757628,0
AAPL.US,D,19890919,000000,0.33817,0.3401,0.32879,0.33055,94358531,0
AAPL.US,D,19890920,000000,0.33639,0.34401,0.33458,0.34103,137980045,0
AAPL.US,D,19890921,000000,0.34401,0.35169,0.33817,0.34215,234693022,0
AAPL.US,D,19890922,000000,0.34215,0.34592,0.33817,0.34305,84666370,0
AAPL.US,D,19890925,000000,0.34215,0.34987,0.34215,0.34592,159012590,0
AAPL.US,D,19890926,000000,0.34401,0.34802,0.34215,0.34592,90303770,0
AAPL.US,D,19890927,000000,0.33817,0.34503,0.33639,0.34215,105254123,0
AAPL.US,D,19890928,000000,0.34401,0.34987,0.34401,0.34802,92749682,0
AAPL.US,D,19890929,000000,0.34592,0.34802,0.3401,0.3401,81527124,0
AAPL.US,D,19891002,000000,0.3401,0.34215,0.33458,0.33948,160464473,0
AAPL.US,D,19891003,000000,0.33817,0.3401,0.32972,0.33336,199115643,0
AAPL.US,D,19891004,000000,0.33458,0.34103,0.33269,0.33817,185891819,0
AAPL.US,D,19891005,000000,0.3401,0.35539,0.33817,0.34802,286450254,0
AAPL.US,D,19891006,000000,0.35348,0.3688,0.35169,0.36794,422416068,0
AAPL.US,D,19891009,000000,0.367,0.38043,0.36331,0.37857,228375445,0
AAPL.US,D,19891010,000000,0.38043,0.38534,0.37068,0.37857,335316808,0
AAPL.US,D,19891011,000000,0.37276,0.37654,0.367,0.37361,183302062,0
AAPL.US,D,19891012,000000,0.37461,0.37654,0.37068,0.37276,96516731,0
AAPL.US,D,19891013,000000,0.37276,0.37857,0.34401,0.34987,234876142,0
AAPL.US,D,19891016,000000,0.34215,0.35749,0.32475,0.35749,496239112,0
AAPL.US,D,19891017,000000,0.35169,0.37276,0.34401,0.36116,292009263,0
AAPL.US,D,19891018,000000,0.35539,0.3688,0.35169,0.3688,168207846,0
AAPL.US,D,19891019,000000,0.3688,0.37857,0.3688,0.37276,130681465,0
AAPL.US,D,19891020,000000,0.36507,0.37654,0.36331,0.367,305403089,0
AAPL.US,D,19891023,000000,0.367,0.3688,0.35348,0.35749,142427322,0
AAPL.US,D,19891024,000000,0.35348,0.37068,0.34592,0.36398,252769540,0
AAPL.US,D,19891025,000000,0.36507,0.36507,0.35348,0.35539,139144201,0
AAPL.US,D,19891026,000000,0.34802,0.35539,0.34401,0.34592,197676835,0
AAPL.US,D,19891027,000000,0.34592,0.34987,0.3401,0.34592,151138484,0
AAPL.US,D,19891030,000000,0.34802,0.35169,0.34401,0.34987,101578663,0
AAPL.US,D,19891031,000000,0.34987,0.35539,0.34802,0.35539,107438515,0
AAPL.US,D,19891101,000000,0.35348,0.35749,0.34987,0.35254,71455569,0
AAPL.US,D,19891102,000000,0.34401,0.34401,0.32879,0.33639,528651186,0
AAPL.US,D,19891103,000000,0.33639,0.3401,0.33055,0.33055,203968337,0
AAPL.US,D,19891106,000000,0.33269,0.33639,0.32879,0.33055,143748312,0
AAPL.US,D,19891107,000000,0.33055,0.3401,0.33055,0.33639,176722810,0
AAPL.US,D,19891108,000000,0.33817,0.34592,0.33817,0.34401,166572788,0
AAPL.US,D,19891109,000000,0.34401,0.35169,0.3401,0.35169,102991319,0
AAPL.US,D,19891110,000000,0.34987,0.35932,0.34987,0.35749,75745815,0
AAPL.US,D,19891113,000000,0.35539,0.36116,0.35539,0.35539,79434357,0
AAPL.US,D,19891114,000000,0.35539,0.35749,0.3401,0.34215,98544082,0
AAPL.US,D,19891115,000000,0.34401,0.34592,0.33639,0.33817,114200861,0
AAPL.US,D,19891116,000000,0.3401,0.34215,0.33458,0.34215,112775092,0
AAPL.US,D,19891117,000000,0.3401,0.34592,0.3401,0.34215,103422998,0
AAPL.US,D,19891120,000000,0.34401,0.34802,0.3401,0.34592,126208133,0
AAPL.US,D,19891121,000000,0.34592,0.35539,0.34592,0.34592,163786782,0
AAPL.US,D,19891122,000000,0.34802,0.34987,0.3401,0.34215,114383877,0
AAPL.US,D,19891124,000000,0.34215,0.34401,0.34215,0.34215,32529718,0
AAPL.US,D,19891127,000000,0.34215,0.34592,0.33458,0.33639,122794303,0
AAPL.US,D,19891128,000000,0.33458,0.33817,0.32687,0.33727,158096974,0
AAPL.US,D,19891129,000000,0.33269,0.33817,0.32475,0.33639,178619453,0
AAPL.US,D,19891130,000000,0.33458,0.3401,0.33269,0.33817,74097739,0
AAPL.US,D,19891201,000000,0.3401,0.34401,0.33336,0.33639,170771454,0
AAPL.US,D,19891204,000000,0.33458,0.34802,0.33458,0.34592,113703731,0
AAPL.US,D,19891205,000000,0.34592,0.34987,0.3401,0.34401,142204922,0
AAPL.US,D,19891206,000000,0.34401,0.34592,0.31348,0.32687,391207402,0
AAPL.US,D,19891207,000000,0.32296,0.33055,0.3211,0.32687,208363097,0
AAPL.US,D,19891208,000000,0.32475,0.32879,0.31523,0.31922,294978394,0
AAPL.US,D,19891211,000000,0.31348,0.31744,0.29361,0.29998,759119338,0
AAPL.US,D,19891212,000000,0.29998,0.30218,0.26759,0.27526,1197532151,0
AAPL.US,D,19891213,000000,0.27526,0.2789,0.27153,0.27526,455181233,0
AAPL.US,D,19891214,000000,0.27343,0.27609,0.26358,0.26668,355904662,0
AAPL.US,D,19891215,000000,0.26574,0.26759,0.24835,0.2581,605142518,0
AAPL.US,D,19891218,000000,0.2581,0.26759,0.2581,0.26574,358769187,0
AAPL.US,D,19891219,000000,0.26358,0.27153,0.26358,0.26759,293356480,0
AAPL.US,D,19891220,000000,0.27343,0.27704,0.26945,0.27343,207866142,0
AAPL.US,D,19891221,000000,0.27343,0.27704,0.27153,0.27704,355970048,0
AAPL.US,D,19891222,000000,0.27704,0.28468,0.27526,0.2789,215570219,0
AAPL.US,D,19891226,000000,0.28102,0.28102,0.26945,0.27153,157992422,0
AAPL.US,D,19891227,000000,0.27153,0.27343,0.26759,0.26852,300144947,0
AAPL.US,D,19891228,000000,0.26759,0.26945,0.26173,0.26456,176644360,0
AAPL.US,D,19891229,000000,0.26574,0.27343,0.26302,0.26945,177991595,0
AAPL.US,D,19900102,000000,0.26945,0.28686,0.26759,0.28468,213948266,0
AAPL.US,D,19900103,000000,0.29055,0.29055,0.28686,0.28686,242907197,0
AAPL.US,D,19900104,000000,0.29231,0.29627,0.28468,0.28744,258694726,0
AAPL.US,D,19900105,000000,0.28868,0.29231,0.28283,0.28868,144009965,0
AAPL.US,D,19900108,000000,0.28686,0.29055,0.28283,0.29055,118621760,0
AAPL.US,D,19900109,000000,0.29055,0.29055,0.28283,0.28744,100597663,0
AAPL.US,D,19900110,000000,0.28744,0.28744,0.27343,0.27526,233241129,0
AAPL.US,D,19900111,000000,0.27704,0.27704,0.26358,0.26358,246478060,0
AAPL.US,D,19900112,000000,0.26173,0.26574,0.2581,0.26358,200750656,0
AAPL.US,D,19900115,000000,0.26358,0.27343,0.26173,0.26173,188887135,0
AAPL.US,D,19900116,000000,0.25624,0.26759,0.2504,0.26668,250205811,0
AAPL.US,D,19900117,000000,0.26574,0.26574,0.25233,0.25413,230415896,0
AAPL.US,D,19900118,000000,0.25233,0.25624,0.24652,0.24773,319163139,0
AAPL.US,D,19900119,000000,0.2581,0.26358,0.25624,0.26173,309640960,0
AAPL.US,D,19900122,000000,0.25997,0.26358,0.25413,0.25413,170052030,0
AAPL.US,D,19900123,000000,0.2581,0.26173,0.25233,0.2581,164519223,0
AAPL.US,D,19900124,000000,0.24835,0.26173,0.24652,0.25997,198291579,0
AAPL.US,D,19900125,000000,0.26173,0.26574,0.25997,0.26087,130262956,0
AAPL.US,D,19900126,000000,0.25997,0.25997,0.24652,0.2504,211672368,0
AAPL.US,D,19900129,000000,0.25233,0.25624,0.24552,0.25413,140059779,0
AAPL.US,D,19900130,000000,0.25413,0.26358,0.25233,0.25997,135991940,0
AAPL.US,D,19900131,000000,0.26358,0.26574,0.25233,0.25997,168103157,0
AAPL.US,D,19900201,000000,0.26358,0.26456,0.25624,0.25687,136724407,0
AAPL.US,D,19900202,000000,0.25413,0.26574,0.25413,0.26173,138359463,0
AAPL.US,D,19900205,000000,0.26173,0.26945,0.25997,0.26759,118831146,0
AAPL.US,D,19900206,000000,0.26574,0.26759,0.25997,0.26574,86327484,0
AAPL.US,D,19900207,000000,0.25233,0.25997,0.24835,0.25413,364890539,0
AAPL.US,D,19900208,000000,0.25413,0.25624,0.24652,0.25233,217963755,0
AAPL.US,D,19900209,000000,0.25624,0.26358,0.25413,0.26173,196290350,0
AAPL.US,D,19900212,000000,0.26173,0.26358,0.2581,0.25997,87491594,0
AAPL.US,D,19900213,000000,0.25997,0.26759,0.2581,0.26358,119315001,0
AAPL.US,D,19900214,000000,0.26358,0.26574,0.2581,0.26173,112186476,0
AAPL.US,D,19900215,000000,0.2581,0.26173,0.25624,0.26173,114410076,0
AAPL.US,D,19900216,000000,0.26173,0.26358,0.2581,0.2581,148561768,0
AAPL.US,D,19900220,000000,0.25624,0.2581,0.25233,0.25624,143931459,0
AAPL.US,D,19900221,000000,0.2504,0.26173,0.24835,0.25997,205433256,0
AAPL.US,D,19900222,000000,0.25997,0.26358,0.25233,0.25233,227943785,0
AAPL.US,D,19900223,000000,0.2504,0.25624,0.2504,0.25413,175127076,0
AAPL.US,D,19900226,000000,0.25233,0.26173,0.25233,0.25997,92972033,0
AAPL.US,D,19900227,000000,0.25997,0.26173,0.25624,0.25624,86366738,0
AAPL.US,D,19900228,000000,0.25624,0.25997,0.25413,0.25997,127686140,0
AAPL.US,D,19900301,000000,0.25624,0.26574,0.25413,0.26173,238119928,0
AAPL.US,D,19900302,000000,0.25624,0.26574,0.25413,0.2581,122506564,0
AAPL.US,D,19900305,000000,0.25624,0.26574,0.25624,0.26358,213098092,0
AAPL.US,D,19900306,000000,0.26759,0.26945,0.26358,0.26945,182203285,0
AAPL.US,D,19900307,000000,0.26759,0.27526,0.26759,0.27056,238499279,0
AAPL.US,D,19900308,000000,0.27343,0.28283,0.26759,0.28102,261415306,0
AAPL.US,D,19900309,000000,0.28102,0.28686,0.27704,0.28197,269158681,0
AAPL.US,D,19900312,000000,0.28468,0.28686,0.27704,0.27982,191476955,0
AAPL.US,D,19900313,000000,0.2789,0.28468,0.27704,0.28197,173518185,0
AAPL.US,D,19900314,000000,0.28102,0.28468,0.2789,0.28283,118870335,0
AAPL.US,D,19900315,000000,0.2789,0.29055,0.2789,0.28102,140412984,0
AAPL.US,D,19900316,000000,0.30592,0.31163,0.2991,0.30767,752984896,0
AAPL.US,D,19900319,000000,0.30938,0.32475,0.30592,0.32418,504270194,0
AAPL.US,D,19900320,000000,0.32296,0.32879,0.31163,0.31649,456999336,0
AAPL.US,D,19900321,000000,0.31523,0.32296,0.31523,0.31808,178370865,0
AAPL.US,D,19900322,000000,0.31922,0.32296,0.31163,0.31163,270545122,0
AAPL.US,D,19900323,000000,0.31523,0.32879,0.31348,0.32296,266254916,0
AAPL.US,D,19900326,000000,0.32475,0.33185,0.3211,0.32296,149555859,0
AAPL.US,D,19900327,000000,0.3211,0.32296,0.31523,0.3211,98805699,0
AAPL.US,D,19900328,000000,0.3211,0.32205,0.31348,0.31523,120217575,0
AAPL.US,D,19900329,000000,0.31348,0.31744,0.31163,0.31438,113154416,0
AAPL.US,D,19900330,000000,0.30592,0.31348,0.30592,0.30767,260839825,0
AAPL.US,D,19900402,000000,0.30592,0.31034,0.30218,0.30767,173740598,0
AAPL.US,D,19900403,000000,0.30938,0.31922,0.30938,0.31922,163158967,0
AAPL.US,D,19900404,000000,0.31744,0.3211,0.31163,0.31523,174865455,0
AAPL.US,D,19900405,000000,0.31348,0.31523,0.30592,0.30767,126352014,0
AAPL.US,D,19900406,000000,0.30767,0.31523,0.30398,0.30492,138084735,0
AAPL.US,D,19900409,000000,0.30398,0.31744,0.30218,0.31438,123186673,0
AAPL.US,D,19900410,000000,0.31523,0.3211,0.31348,0.31523,153362097,0
AAPL.US,D,19900411,000000,0.31744,0.32879,0.31744,0.32475,248937079,0
AAPL.US,D,19900412,000000,0.32879,0.33639,0.32475,0.33055,247354393,0
AAPL.US,D,19900416,000000,0.33269,0.33817,0.33055,0.33458,264972981,0
AAPL.US,D,19900417,000000,0.33055,0.33269,0.32687,0.33055,153113538,0
AAPL.US,D,19900418,000000,0.33055,0.33458,0.32475,0.33055,225916430,0
AAPL.US,D,19900419,000000,0.31922,0.32972,0.30592,0.30767,562292720,0
AAPL.US,D,19900420,000000,0.31261,0.31744,0.30398,0.30767,377826568,0
AAPL.US,D,19900423,000000,0.30767,0.30938,0.30218,0.30398,149895907,0
AAPL.US,D,19900424,000000,0.30592,0.30938,0.29426,0.29627,354714357,0
AAPL.US,D,19900425,000000,0.29627,0.2981,0.29231,0.29627,154827075,0
AAPL.US,D,19900426,000000,0.2981,0.30218,0.29141,0.29716,166023389,0
AAPL.US,D,19900427,000000,0.2981,0.30218,0.29627,0.2991,135952720,0
AAPL.US,D,19900430,000000,0.29998,0.30398,0.2981,0.30125,159287316,0
AAPL.US,D,19900501,000000,0.30398,0.30592,0.30125,0.30271,191071481,0
AAPL.US,D,19900502,000000,0.30398,0.30592,0.29998,0.30398,158162381,0
AAPL.US,D,19900503,000000,0.30398,0.30767,0.30398,0.30592,194223810,0
AAPL.US,D,19900504,000000,0.30592,0.31163,0.29998,0.30592,197990738,0
AAPL.US,D,19900507,000000,0.30398,0.31922,0.30398,0.31744,158816397,0
AAPL.US,D,19900508,000000,0.31348,0.3211,0.31348,0.31922,131335477,0
AAPL.US,D,19900509,000000,0.31808,0.3211,0.31523,0.3202,113559891,0
AAPL.US,D,19900510,000000,0.31922,0.31922,0.30938,0.31649,209095621,0
AAPL.US,D,19900511,000000,0.31649,0.32687,0.31163,0.3257,251369938,0
AAPL.US,D,19900514,000000,0.32687,0.32687,0.31523,0.31922,264384450,0
AAPL.US,D,19900515,000000,0.31649,0.3211,0.31348,0.31922,174459956,0
AAPL.US,D,19900516,000000,0.31922,0.31922,0.31348,0.31808,101957952,0
AAPL.US,D,19900517,000000,0.31922,0.32296,0.31348,0.31744,179364994,0
AAPL.US,D,19900518,000000,0.31523,0.31744,0.30218,0.30398,301845342,0
AAPL.US,D,19900521,000000,0.30218,0.30592,0.29627,0.30218,306541026,0
AAPL.US,D,19900522,000000,0.30671,0.31744,0.30592,0.31649,351627523,0
AAPL.US,D,19900523,000000,0.31523,0.32475,0.31523,0.3211,242344738,0
AAPL.US,D,19900524,000000,0.32296,0.32296,0.31744,0.3211,172994983,0
AAPL.US,D,19900525,000000,0.30218,0.31163,0.2981,0.30592,377591184,0
AAPL.US,D,19900529,000000,0.30592,0.31523,0.29998,0.31348,284030491,0
AAPL.US,D,19900530,000000,0.31808,0.31922,0.31523,0.31649,323283318,0
AAPL.US,D,19900531,000000,0.31744,0.31744,0.31348,0.31523,120387603,0
AAPL.US,D,19900601,000000,0.31649,0.3211,0.31163,0.31163,183629049,0
AAPL.US,D,19900604,000000,0.31163,0.31348,0.30398,0.31163,209540405,0
AAPL.US,D,19900605,000000,0.31348,0.31348,0.2981,0.30218,349691656,0
AAPL.US,D,19900606,000000,0.2981,0.30218,0.29627,0.30218,247288993,0
AAPL.US,D,19900607,000000,0.30218,0.30398,0.29426,0.2981,217728397,0
AAPL.US,D,19900608,000000,0.29426,0.29426,0.28686,0.29231,389925571,0
AAPL.US,D,19900611,000000,0.28868,0.2981,0.28868,0.2981,184400706,0
AAPL.US,D,19900612,000000,0.2991,0.30938,0.29627,0.30938,192732658,0
AAPL.US,D,19900613,000000,0.30884,0.31163,0.30398,0.30398,162269473,0
AAPL.US,D,19900614,000000,0.30592,0.30767,0.29998,0.30398,163878328,0
AAPL.US,D,19900615,000000,0.30398,0.30592,0.2991,0.30218,168338604,0
AAPL.US,D,19900618,000000,0.29998,0.30218,0.2981,0.29998,130092867,0
AAPL.US,D,19900619,000000,0.2981,0.30398,0.29361,0.30271,183615921,0
AAPL.US,D,19900620,000000,0.30492,0.30767,0.30398,0.30592,180712210,0
AAPL.US,D,19900621,000000,0.30592,0.3211,0.30592,0.3202,243613530,0
AAPL.US,D,19900622,000000,0.3211,0.3257,0.31523,0.31744,331641404,0
AAPL.US,D,19900625,000000,0.31744,0.31922,0.30767,0.31523,142479537,0
AAPL.US,D,19900626,000000,0.31922,0.3211,0.30884,0.31034,148614023,0
AAPL.US,D,19900627,000000,0.31163,0.3211,0.30767,0.31744,113546799,0
AAPL.US,D,19900628,000000,0.32687,0.33055,0.31922,0.32879,291891492,0
AAPL.US,D,19900629,000000,0.32879,0.34305,0.32687,0.34215,379775502,0
AAPL.US,D,19900702,000000,0.3401,0.3401,0.33458,0.33639,158136255,0
AAPL.US,D,19900703,000000,0.33553,0.3401,0.33458,0.33639,116201973,0
AAPL.US,D,19900705,000000,0.33458,0.33817,0.33055,0.33269,125501896,0
AAPL.US,D,19900706,000000,0.33269,0.34401,0.33055,0.34215,244149782,0
AAPL.US,D,19900709,000000,0.34401,0.35932,0.34215,0.35627,368409069,0
AAPL.US,D,19900710,000000,0.35932,0.36331,0.35749,0.35932,422089076,0
AAPL.US,D,19900711,000000,0.35749,0.35932,0.34987,0.35932,287470454,0
AAPL.US,D,19900712,000000,0.35749,0.36331,0.35539,0.36238,213098092,0
AAPL.US,D,19900713,000000,0.36331,0.36507,0.35749,0.35749,269747200,0
AAPL.US,D,19900716,000000,0.35749,0.36024,0.34592,0.34861,209867340,0
AAPL.US,D,19900717,000000,0.34987,0.35169,0.33639,0.33817,159823539,0
AAPL.US,D,19900718,000000,0.3401,0.34401,0.32879,0.34103,336768768,0
AAPL.US,D,19900719,000000,0.31163,0.32475,0.30592,0.31922,684341489,0
AAPL.US,D,19900720,000000,0.3211,0.32475,0.31163,0.31348,224045978,0
AAPL.US,D,19900723,000000,0.31348,0.31922,0.30592,0.31744,315540023,0
AAPL.US,D,19900724,000000,0.3211,0.32296,0.31348,0.32205,226465766,0
AAPL.US,D,19900725,000000,0.3211,0.33055,0.31922,0.32296,122532702,0
AAPL.US,D,19900726,000000,0.32296,0.32475,0.31348,0.31649,93822235,0
AAPL.US,D,19900727,000000,0.31523,0.31922,0.30938,0.31649,72776709,0
AAPL.US,D,19900730,000000,0.31163,0.32475,0.31163,0.32418,99799809,0
AAPL.US,D,19900731,000000,0.32475,0.32687,0.31744,0.3211,112121128,0
AAPL.US,D,19900801,000000,0.3211,0.32687,0.31744,0.32418,109204253,0
AAPL.US,D,19900802,000000,0.31523,0.33458,0.31523,0.33269,260578176,0
AAPL.US,D,19900803,000000,0.33269,0.33458,0.30398,0.31523,314114261,0
AAPL.US,D,19900806,000000,0.2981,0.30938,0.29426,0.30218,209815025,0
AAPL.US,D,19900807,000000,0.30767,0.31034,0.29627,0.30218,231854687,0
AAPL.US,D,19900808,000000,0.30218,0.31163,0.30218,0.30671,119746715,0
AAPL.US,D,19900809,000000,0.30767,0.30938,0.29998,0.30218,112565791,0
AAPL.US,D,19900810,000000,0.29627,0.29998,0.29231,0.29627,119942880,0
AAPL.US,D,19900813,000000,0.29055,0.30592,0.28962,0.30492,182320996,0
AAPL.US,D,19900814,000000,0.30592,0.30592,0.29998,0.30398,114645462,0
AAPL.US,D,19900815,000000,0.30592,0.30767,0.29998,0.29998,107503833,0
AAPL.US,D,19900816,000000,0.2981,0.30271,0.29426,0.29426,144690083,0
AAPL.US,D,19900817,000000,0.29426,0.29426,0.27343,0.2789,287418190,0
AAPL.US,D,19900820,000000,0.2789,0.28686,0.27704,0.28102,87661590,0
AAPL.US,D,19900821,000000,0.27343,0.28102,0.26945,0.27704,188076203,0
AAPL.US,D,19900822,000000,0.28283,0.28283,0.26668,0.26852,143316699,0
AAPL.US,D,19900823,000000,0.26173,0.26759,0.25624,0.26358,167815342,0
AAPL.US,D,19900824,000000,0.26945,0.27526,0.26574,0.27153,85738879,0
AAPL.US,D,19900827,000000,0.28102,0.29055,0.27704,0.28868,137182209,0
AAPL.US,D,19900828,000000,0.28686,0.29361,0.28468,0.29141,93652235,0
AAPL.US,D,19900829,000000,0.29055,0.29141,0.28102,0.28468,176265028,0
AAPL.US,D,19900830,000000,0.28468,0.28686,0.27526,0.27704,143172811,0
AAPL.US,D,19900831,000000,0.27526,0.28468,0.27526,0.28283,116149701,0
AAPL.US,D,19900904,000000,0.2789,0.28686,0.2789,0.28283,96634479,0
AAPL.US,D,19900905,000000,0.28468,0.28468,0.27343,0.27526,74804068,0
AAPL.US,D,19900906,000000,0.27153,0.27526,0.26945,0.27343,102337292,0
AAPL.US,D,19900907,000000,0.27153,0.28102,0.26852,0.27835,67937098,0
AAPL.US,D,19900910,000000,0.28283,0.28283,0.27343,0.27343,88734167,0
AAPL.US,D,19900911,000000,0.27526,0.27609,0.2581,0.25997,208193090,0
AAPL.US,D,19900912,000000,0.26358,0.26358,0.25624,0.25997,117261543,0
AAPL.US,D,19900913,000000,0.26358,0.26574,0.25233,0.2581,113586013,0
AAPL.US,D,19900914,000000,0.25624,0.26173,0.25413,0.25997,133035848,0
AAPL.US,D,19900917,000000,0.25997,0.26945,0.25624,0.2581,90709219,0
AAPL.US,D,19900918,000000,0.2581,0.2581,0.25233,0.25536,145527215,0
AAPL.US,D,19900919,000000,0.25413,0.2581,0.24459,0.24835,213084976,0
AAPL.US,D,19900920,000000,0.24652,0.24652,0.23882,0.24197,117876233,0
AAPL.US,D,19900921,000000,0.24459,0.24835,0.23702,0.24099,179691982,0
AAPL.US,D,19900924,000000,0.24099,0.24099,0.22746,0.23123,161746274,0
AAPL.US,D,19900925,000000,0.23301,0.2352,0.22354,0.22935,184466143,0
AAPL.US,D,19900926,000000,0.22935,0.23301,0.22746,0.22746,109936748,0
AAPL.US,D,19900927,000000,0.22935,0.23301,0.21412,0.21584,166232710,0
AAPL.US,D,19900928,000000,0.21769,0.22172,0.20834,0.22172,205590175,0
AAPL.US,D,19901001,000000,0.22572,0.23702,0.22354,0.23301,181784756,0
AAPL.US,D,19901002,000000,0.23702,0.24459,0.22572,0.2266,316468709,0
AAPL.US,D,19901003,000000,0.22746,0.22746,0.20456,0.20641,313264091,0
AAPL.US,D,19901004,000000,0.20456,0.21412,0.20064,0.21412,249329411,0
AAPL.US,D,19901005,000000,0.20641,0.2199,0.20641,0.21412,116188994,0
AAPL.US,D,19901008,000000,0.2199,0.22354,0.21584,0.22264,71861076,0
AAPL.US,D,19901009,000000,0.21769,0.22172,0.21223,0.21412,140818431,0
AAPL.US,D,19901010,000000,0.20834,0.21412,0.19877,0.20249,172733430,0
AAPL.US,D,19901011,000000,0.20456,0.21313,0.19516,0.21223,240552858,0
AAPL.US,D,19901012,000000,0.21584,0.21769,0.20641,0.21584,267026551,0
AAPL.US,D,19901015,000000,0.21769,0.2199,0.20364,0.21223,234758397,0
AAPL.US,D,19901016,000000,0.21033,0.21033,0.18527,0.19109,356467132,0
AAPL.US,D,19901017,000000,0.19292,0.20249,0.19109,0.20249,360940409,0
AAPL.US,D,19901018,000000,0.20249,0.2199,0.20249,0.21769,367872781,0
AAPL.US,D,19901019,000000,0.23882,0.24279,0.23123,0.23974,1090459893,0
AAPL.US,D,19901022,000000,0.24099,0.24099,0.23301,0.23793,295161464,0
AAPL.US,D,19901023,000000,0.23702,0.24099,0.23123,0.23702,195087010,0
AAPL.US,D,19901024,000000,0.2352,0.23702,0.22935,0.23301,165631018,0
AAPL.US,D,19901025,000000,0.23123,0.23882,0.2266,0.22935,179221036,0
AAPL.US,D,19901026,000000,0.22746,0.23882,0.22746,0.22935,156723623,0
AAPL.US,D,19901029,000000,0.23123,0.23301,0.22746,0.22841,144206131,0
AAPL.US,D,19901030,000000,0.22746,0.2352,0.22083,0.23214,114501629,0
AAPL.US,D,19901031,000000,0.23301,0.24377,0.23123,0.2352,173727543,0
